VIOLATION_TYPE,DISPOSITION,FINE_AMOUNT,LATITUDE,LONGITUDE
7-28-080,N,200,41.8717407354691,-87.70801296699564
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,1000,41.8895581079915,-87.68019737056723
11-4-760,LIABPLEA,2000,41.98161840240148,-87.66457173619082
11-4-765(2)(b) Full Description: Construction site cleanliness.,LIABPLEA,950,41.92674655199658,-87.69678455051672
7-28-070,NA,NA,41.76089295281712,-87.59884991564769
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,LIABPLEA,2250,41.864294480642734,-87.7350606313964
11-4-1500,L,5000,41.77707081072317,-87.60144593637487
11-4-2170(A),L,0,41.79524095766364,-87.77809198769171
11-4-630,NA,1000,41.820345499347994,-87.665105828572507
7-28-720 Full Description: Accumulation of materials or junk.,NONSUIT,0,41.90513127145327,-87.67610020901412
11-4-1500,L,2500,41.84169021347422,-87.73314174890996
7-28-610 Full Description: Full Description: Workmen's temporary closets - proper toilet facilities required on construction sites,LIABPLEA,200,41.89244431420615,-87.71149181006241
11-4-2835(A),L,500,41.720848926600524,-87.68191511255615
7-28-440,NA,560,41.666185609596226,-87.55455189734323
13-32-125 (2H),N,1000,41.84261115147932,-87.64166420314952
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,1000,41.781119571326144,-87.80091789345218
13-32-125 (2A),L,200,41.862525784092526,-87.64508551926583
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,DEFAULT,5000,41.816189938672515,-87.73151746437786
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,LIABPLEA,500,41.69896014458213,-87.68373271051533
11-4-240,N,300,41.91482042670598,-87.77555966968384
11-5-023F,N,25,41.97594646173844,-87.76781476685163
11-4-780,L,700,41.81636744666981,-87.62717815284466
11-4-630,NA,0,41.953878162955775,-87.69567330738117
11/4/2140,N,0,41.92473390876357,-87.68778278411595
7-28-080,N,100,41.83853246592512,-87.73426777215704
11-4-2180B,N,5300,41.77157645983561,-87.59105309021402
11-4-240,NA,0,41.78149960891094,-87.79844962219144
7-28-390,L,0,41.815071241733406,-87.74097899057384
13-32-125(2)(c) Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,-200,41.88668683280612,-87.64765110420298
"11-4-2190(a) Full Description: Permit required for sandblasting, grinding or chemical washing",NONSUIT,NA,41.93639925287126,-87.72541987711493
7-28-080,N,500,41.88265324360172,-87.7091010014977
11-4-630,G,NA,41.83414738752838,-87.67459785643622
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,900,41.82607997048892,-87.68505454369927
13-32-125(2)(c) Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,-200,41.98437763163832,-87.66372087733087
7-28-440,NA,1500,41.88514434622096,-87.69501867291162
11-4-1500,NA,2500,41.719759334421575,-87.55969086862598
4-108-350,N,100,41.750189342293375,-87.67298583977204
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,500,41.90842973242376,-87.68243874106234
13-32-125 (2B),L,200,41.783005152552256,-87.64472123108204
11-4-1500,N,500,41.84863528489014,-87.64324497150298
7-28-080,L,300,41.96367606404699,-87.68983104255193
7-28-390,N,600,41.815071241733406,-87.74097899057384
11-4-630,L,400,41.81714817392168,-87.6138733595106
11/4/2190,L,2300,41.96818624094035,-87.72300546452779
11-4-630,L,800,41.81636744666981,-87.62717815284466
7-28-020,N,911,41.799739392606654,-87.67647031781853
11-4-250 Full Description: null,NONSUIT,0,41.81831805054102,-87.72383025071788
7-28-080 Full Description: Nuisance in connection with a business,NONSUIT,NA,41.762278189342254,-87.60034524844085
11-4-760,LIABPLEA,1400,41.93913984213323,-87.73208763372283
7-28-390,N,250,41.91355602139855,-87.65653238134301
4-108-355 Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,LIABPLEA,-500,41.69234712576441,-87.65223233514453
7-28-560,L,1000,41.73054724607411,-87.65530191715654
11-4-2835(A),L,300,41.79147563029793,-87.60368645747654
11-4-730,L,500,41.69950279023931,-87.60610296927233
7-28-440,N,NA,41.88760229601365,-87.6744918289263
7-28-390,N,0,41.815071241733406,-87.74097899057384
11-4-1905(2A),L,2000,41.90173161594275,-87.67584729067919
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,200,41.961496708145226,-87.66758787525596
7-28-080 Full Description: Nuisance in connection with business.,NONSUIT,0,41.67975550350062,-87.64211901505946
11-4-1120,L,100,41.92700809602405,-87.64117431057976
"11-4-1585 Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",DEFAULT,-1000,41.84985891903828,-87.73542366916944
11-4-1150,L,200,41.94218661192486,-87.68839617316607
11-4-1500,NA,NA,41.89001883539864,-87.7018905231205
7-28-080,N,200,41.88310022586434,-87.63432268180549
11-4-760,NA,200,41.823071491190085,-87.68573597346679
11/4/2520,N,500,41.89520080133718,-87.74161235043977
11-4-760,LIABPLEA,1000,41.98515572574687,-87.6700092589944
7-28-660,N,400,41.944274934361395,-87.7271878742313
11-4-2170(B2),N,2200,41.82257013840792,-87.6131911986347
7-28-440,NA,0,41.91701609996063,-87.74806618089
11-4-630,NA,600,41.80179500420955,-87.61629094785447
11-4-630,NA,NA,41.85237619330861,-87.70999968951324
7-28-080,L,2500,41.837316365824655,-87.70601573187902
11-4-760,DEFAULT,5000,41.98515572574687,-87.6700092589944
7-28-080,L,1000,41.660283893595505,-87.58866623997952
4-4-020,G,1000,41.73703225630131,-87.64391338883271
11-4-765(2)(b) Full Description: Construction site cleanliness.,LIABPLEA,750,41.93140688988517,-87.65396390827242
7-28-720 Full Description: Accumulation of materials or junk.,LIABPLEA,300,41.744098895548575,-87.70896200043421
11/4/2140,L,100,41.93180189331336,-87.71713151605331
11-4-760,LIABPLEA,1000,41.93913984213323,-87.73208763372283
15-30-020,NA,NA,41.85601106074763,-87.62087449492996
11-4-740,L,1000,41.67392833843456,-87.65659917865801
13-32-125 (2C),L,300,41.90917175685786,-87.67157864623381
11-4-630,NA,40,41.823071491190085,-87.68573597346679
11/4/2810,L,300,41.89747750965638,-87.62428867335757
4-108-355 Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,NONSUIT,NA,41.750205470352995,-87.6635777861479
7-28-120,N,3425,41.8466778372096,-87.66361801789645
7-28-440,N,300,41.7621257630963,-87.73277640276729
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,NONSUIT,0,41.93760065084747,-87.68162557920155
11-4-1500,G,200,41.745350784391405,-87.67551437771255
7-28-440,N,0,41.89001883539864,-87.7018905231205
11-4-760,NONSUIT,0,41.72613078004568,-87.53751729954264
11-5-023,L,25,41.6486883798811,-87.61707897789567
7-28-730,NA,200,41.745350784391405,-87.67551437771255
7-28-080,L,1500,41.736117881511774,-87.62859934604582
11-4-1500,N,1500,41.881240722323525,-87.67801363409322
7-28-080,N,200,41.94341660750011,-87.70439098471817
7-28-460,L,1400,41.85761688731556,-87.63607109247158
11-4-760,NA,600,41.823071491190085,-87.68573597346679
"11-4-2190(g) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",NONSUIT,0,41.9174721714145,-87.71011722224635
11-4-2170(E3),NA,10000,41.99831399969696,-87.67083013237472
11/4/2520,L,500,41.76770810633356,-87.59303197051614
4-4-210,G,100,41.8876287178846,-87.64588497727885
7-28-080,L,400,41.8497447786586,-87.65136538233833
4-108-355(B) Full Description: Semiannual surficial cleansing.,NONSUIT,0,41.88090895475872,-87.73808517343443
11/4/2190,N,1000,41.91357483833136,-87.66444475066571
11-4-240,NA,500,41.929535447209,-87.73412854483091
11-4-2190G,NA,NA,42.01701683476573,-87.66773237301318
13-32-125(2)(e) Full Description: Full Description: Construction site cleanliness - general contractor shall repair damage to fence and fabric,LIABPLEA,200,41.759240143896136,-87.60526749005507
11-4-740,L,400,41.841548846095584,-87.66262583317148
11-4-760,NA,100,41.823071491190085,-87.68573597346679
11-4-765(2)(b) Full Description: Construction site cleanliness.,LIABLE,750,41.88225365540186,-87.66796550515161
4-4-210,N,NA,41.865708743252114,-87.76437623747465
11-4-1380,NA,300,41.8810092137109,-87.61893915893874
11-4-620,NONSUIT,NA,41.78896742087313,-87.63756729229497
11/4/2190,L,6500,41.87319070463904,-87.74485316339498
11/4/2190,N,1000,41.967616718467795,-87.68765445643041
11-4-2520 Full Description: Recycling facility permit required,DEFAULT,-5000,41.90972544134048,-87.74690327104979
NA,NA,2000,41.7680284692621,-87.56664989319509
7-28-080,NA,600,41.757732551538695,-87.66375455479708
11/4/2140,L,100,41.899449246349896,-87.67666727431768
4-108-355(A) Full Description: Semiannual surficial cleansing.,NONSUIT,0,41.93886570309361,-87.72325921471953
11-4-765(2)(c) Full Description: Construction site cleanliness.,LIABCONT,1000,41.9873458613959,-87.702501380998
11-4-740,NA,NA,41.94946990305733,-87.70437486329769
11-4-630,NA,NA,41.82678927915715,-87.66204808157613
11-5-021,L,100,41.92937027298203,-87.64461923523163
11-4-1040,N,3425,41.8466778372096,-87.66361801789645
7-28-440,L,300,41.91356937641735,-87.70699645470755
11-4-670,NA,200,41.972831431837285,-87.76838529687717
11-4-030,LIABPLEA,2000,41.88449511290981,-87.69283074015011
4-108-350(A)(2) Full Description: Spill or overfill containment and cleanup requirement.,LIABLE,750,41.86953108937321,-87.64388153011743
11-4-630,NA,200,41.914292170092835,-87.6752604437832
11-4-660 Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,-1000,41.91728530272348,-87.7584243283563
11-4-630,L,200,41.90198594583429,-87.62453666947461
11-4-1500,N,0,41.91701609996063,-87.74806618089
4-108-355 Full Description: Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,DEFAULT,1000,41.80154012834072,-87.64519698905924
11-4-2180A,L,500,42.00776549837537,-87.66777445467486
7-28-080,L,300,41.88520477035911,-87.76321191112676
11-5-023,NA,100,41.95845951159845,-87.65287375436044
11-4-240,N,500,41.917800079362095,-87.77557364423613
13-32-125(2)(c) Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,-350,41.705979215783,-87.63580322606427
11-5-021,L,100,41.97577719030421,-87.65484488703135
11-4-630,N,500,41.88374171359765,-87.64756393321954
11-4-1110,NA,300,41.87949150149684,-87.62785786638442
7-28-450,L,450,41.678275048973795,-87.60219807745796
13-32-125(2)(b) Full Description: Construction site cleanliness - chain link fence,LIABPLEA,-350,41.7587866876122,-87.65462320689929
11-4-240,L,100,41.859884514357105,-87.6410867166445
9-80-095,L,250,41.84936532876269,-87.61801761054971
11-4-765(2)(c) Full Description: Construction site cleanliness.,LIABPLEA,750,41.94581285151034,-87.705491037447
7-28-080,N,90,41.965557700702384,-87.65355927902117
7-28-080 Full Description: Nuisance in connection with business.,LIABPLEA,500,41.91644450119831,-87.75759147941636
11-4-260,L,100,41.91733257062871,-87.7586839766976
11-4-1905(4A),N,1000,41.78818065839566,-87.61596525658207
11-4-630,N,0,41.81842300678999,-87.61101100623381
IL-170,NA,187,41.9119967771779,-87.66293616072514
4-4-210,NA,1100,41.891623780751274,-87.63939424400787
4-108-350 Full Description: Full Description: Filling Stations - spill or overfill containment and cleanup requirement,LIABPLEA,1000,41.96470447485827,-87.72778380262282
13-32-125 (2H),L,400,41.88125308261641,-87.688159544557
11-5-023F(2),L,25,41.89591976715759,-87.66994417202903
7-28-440,NA,800,41.865649466130634,-87.71769006865715
4-4-010,L,400,41.73770062130619,-87.64319340036018
11-4-765(2)(c) Full Description: Construction site cleanliness.,DEFAULT,1000,41.886785024700785,-87.65694209546207
11-5-023,NA,25,41.69167920403068,-87.67977917252558
11-5-021G,NA,50,41.995565269844,-87.65712881918824
11-4-1500,NA,NA,41.88207394557411,-87.67982702848045
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,500,41.85616448120564,-87.6416678954863
11-4-770,L,500,41.9698487931783,-87.71844241248108
11-4-850,NA,100,41.90827142339081,-87.62997092580711
11-4-1500,N,500,41.84863528489014,-87.64324497150298
11-4-1500,N,300,41.69999642298694,-87.54513544517087
7-28-740 Full Description: Lot maintenance - Required.,NONSUIT,0,41.848745776337445,-87.7310322515179
7-28-080 Full Description: Nuisance in connection with a business,LIABPLEA,-300,41.80741892090317,-87.70380973739648
4-4-210,NA,100,41.78731292500753,-87.63475408762031
7-28-080 Full Description: Nuisance in connection with business.,LIABPLEA,300,42.00562039518715,-87.66282386163921
11-4-1500,NA,NA,41.74579580158219,-87.67552431188956
"13-32-125(2)(h) Full Description: Full Description: Construction site cleanliness - garbage, litter, & landscape wastes shall be separately contained",LIABPLEA,200,41.95455335651638,-87.72627108182968
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,NONSUIT,0,41.953105103293574,-87.74705020848523
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,NONSUIT,0,41.89094108847183,-87.66001157837039
11-4-760,LIABPLEA,-1000,41.86474896195549,-87.68208729515094
13-32-125 (2C),L,200,41.97594010969683,-87.68900552864218
11/4/2190,N,1000,41.88399142950421,-87.6625251801994
7-28-080,N,0,41.89111388191983,-87.62019941755096
7-28-720 Full Description: Accumulation of materials or junk which provides rat harborage,NONSUIT,NA,41.75884050235909,-87.65866015274825
7-28-080,N,500,41.93104915601883,-87.79084552086799
13-32-125 (2B),L,200,41.81654081046444,-87.61576080614304
4-108-355 Full Description: Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,NONSUIT,0,41.750189342293375,-87.67298583977204
13-32-125 (2B),L,1000,41.651701289708825,-87.52749194531424
7-28-080,N,400,41.82531992987547,-87.72395999659746
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,DEFAULT,5000,41.89339913595917,-87.69402765320562
11-4-1500,NA,600,41.865649466130634,-87.71769006865715
13-32-125(2)(b) Full Description: Construction site cleanliness - chain link fence,LIABPLEA,-250,41.91764282646204,-87.6921699562562
7-28-500,L,1500,41.7704528555399,-87.57167337031461
11-4-1500,G,200,41.70662660131191,-87.54996359785574
7-28-060 Full Description: Conditions detrimental to health - Public nuisance - Violation - Penalty.,LIABPLEA,500,41.92523146715814,-87.64404105347532
7-28-720 Full Description: Accumulation of materials or junk.,NONSUIT,0,41.91246382686567,-87.76296148437861
11-4-240,L,NA,41.8663151304885,-87.70386422413323
4-108-355 Full Description: Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,NONSUIT,0,41.76510943191112,-87.64455695176326
7-28-080,L,500,41.6969988773786,-87.60593888565614
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,DEFAULT,5000,41.8204388330159,-87.6105501504461
11-4-765(2)(c) Full Description: Construction site cleanliness.,LIABPLEA,750,41.879780865888435,-87.68387271505557
11-4-630,L,300,41.77511152013113,-87.68367904074279
11-4-250 Full Description: null,NA,0,41.91330096475638,-87.7526395312558
