LocationName,Measure,Data_Value,Geolocation
17031834800,Current Asthma,13.4,POINT (-87.6450883 41.7836336)
17031837100,Current Asthma,11.7,POINT (-87.6987204 41.8856736)
17031833900,Current Asthma,12.4,POINT (-87.5474226 41.7310321)
17031842000,Current Asthma,9.9,POINT (-87.6251702 41.83496)
17031839600,Current Asthma,12.5,POINT (-87.6192486 41.8274428)
17031836800,Current Asthma,14.2,POINT (-87.7149666 41.8850903)
17031840200,Current Asthma,8.4,POINT (-87.6492096 41.8446476)
17031834500,COPD,9.6,POINT (-87.6253618 41.786032)
17031841000,Current Asthma,10.1,POINT (-87.6101983 41.8475444)
17031842600,Current Asthma,9.3,POINT (-87.6516951 41.8162186)
17031841000,COPD,4.6,POINT (-87.6101983 41.8475444)
17031843200,Current Asthma,8.7,POINT (-87.6642169 41.8487153)
17031836500,COPD,8.9,POINT (-87.599456 41.8259463)
17031837400,Current Asthma,12.6,POINT (-87.6938013 41.8759745)
17031840300,Current Asthma,8.4,POINT (-87.6818813 41.832097)
17031839700,COPD,3.5,POINT (-87.6519488 41.8336508)
17031837000,COPD,6.7,POINT (-87.6986739 41.8783233)
17031840400,COPD,5.1,POINT (-87.6671616 41.8339264)
17031836000,COPD,5.8,POINT (-87.6116844 41.8140036)
17031843400,COPD,6.9,POINT (-87.7320218 41.8493274)
17031833300,Current Asthma,8.4,POINT (-87.6541237 41.8716945)
17031834600,COPD,11.6,POINT (-87.6343057 41.7872463)
17031843200,COPD,4.1,POINT (-87.6642169 41.8487153)
17031842500,Current Asthma,15,POINT (-87.6232157 41.7769506)
17031844600,Current Asthma,12.7,POINT (-87.6254437 41.8133852)
17031840700,Current Asthma,8.3,POINT (-87.6942666 41.8529302)
17031838800,COPD,10.6,POINT (-87.5740611 41.6834042)
17031844600,COPD,6.8,POINT (-87.6254437 41.8133852)
17031843700,COPD,2.9,POINT (-87.690034 41.9455604)
17031838700,Current Asthma,14.9,POINT (-87.7201851 41.8625775)
17031835800,Current Asthma,12.7,POINT (-87.6187192 41.8130462)
17031842200,COPD,2.7,POINT (-87.6492199 41.9047279)
17031841800,COPD,9,POINT (-87.5994203 41.7663063)
17031839100,Current Asthma,8.5,POINT (-87.6330703 41.8809857)
17031834200,COPD,6.2,POINT (-87.5836069 41.7555676)
17031843900,Current Asthma,13.1,POINT (-87.5761303 41.7789932)
17031834200,Current Asthma,12.3,POINT (-87.5836069 41.7555676)
17031843500,Current Asthma,9.5,POINT (-87.6975661 41.8409834)
17031841500,COPD,9.9,POINT (-87.7079132 41.8616224)
17031835000,COPD,7.3,POINT (-87.6860492 41.7828495)
17031837100,COPD,7.2,POINT (-87.6987204 41.8856736)
17031839900,Current Asthma,8.9,POINT (-87.648454 41.8273459)
17031839200,COPD,7.4,POINT (-87.6220362 41.8420108)
17031836000,Current Asthma,12.7,POINT (-87.6116844 41.8140036)
17031836200,COPD,1.6,POINT (-87.6012849 41.7904693)
17031832400,Current Asthma,8.8,POINT (-87.6922565 41.9157411)
17031834700,COPD,9.3,POINT (-87.6450334 41.7906903)
17031836100,COPD,9,POINT (-87.6186826 41.7998052)
