COMPLAINT_TYPE,RESOLUTION,LATITUDE,LONGITUDE
Illegal Dumping Work Order,NA,41.97559092628,-87.75253093894
Asbestos Work Order,NA,41.87937592904,-87.74374376526
Illegal Dumping Work Order,NA,41.84863528489,-87.6432449715
Noise Complaint,NA,41.8797545237,-87.62450169454
Noise Complaint,NA,41.90339788884,-87.6301173355
Noise Complaint,NA,41.96111442632,-87.70258693865
Construction and Demolition,Resolved,41.93330333454,-87.69995780955
Illegal Dumping Work Order,NA,41.80763377067,-87.75055746918
Noise Complaint,Alleged violation not found,41.85226570706,-87.63324621174
Illegal Dumping Work Order,NA,41.91713303101,-87.75760335656
Asbestos Work Order,NA,41.92248753048,-87.65123203311
Noise Complaint,NA,41.93687554705,-87.64444128311
Illegal Dumping Work Order,NA,41.73108912798,-87.63725207089
Asbestos Work Order,NA,41.93290234665,-87.64528015294
Air Pollution Work Order,NA,41.95375842663,-87.72755892105
Noise Complaint,NA,41.80565307258,-87.61634730913
Air Pollution Work Order,NA,41.88662970336,-87.69791754529
Air Pollution Work Order,Complaint Valid,41.95488779685,-87.70208156517
Air Pollution Work Order,NA,41.75401739266,-87.68524862461
Air Pollution Work Order,Alleged violation unfounded,41.71377132405,-87.66907584081
Air Pollution Work Order,NA,41.93286257845,-87.64732093341
Noise Complaint,Resolved,41.94799244643,-87.82933189758
Air Pollution Work Order,Resolved,41.8153953442,-87.69825922103
Air Pollution Work Order,Alleged violation not found,41.81254336879,-87.70304147483
Noise Complaint,Resolved,41.88002352164,-87.6409885748
Noise Complaint,Alleged violation founded,41.94066441939,-87.69288877551
Air Pollution Work Order,NA,41.67969587049,-87.62766278769
Noise Complaint,NA,41.7578454213,-87.62651094725
Air Pollution Work Order,NA,41.99447034474,-87.74431413162
Air Pollution Work Order,NA,41.80545523586,-87.69590329147
Toxics Hazardous Materials Work Order,NA,41.66440305717,-87.62956345654
Air Pollution Work Order,Resolved,41.70261336664,-87.53334905944
Air Pollution Work Order,Resolved,41.90115394422,-87.76251459278
Air Pollution Work Order,NA,42.00542382159,-87.66104612627
Asbestos Work Order,NA,41.85601106075,-87.62087449493
Air Pollution Work Order,NA,41.83421841647,-87.65847543651
Noise Complaint,NA,41.93377611196,-87.65404581065
Illegal Dumping Work Order,NA,41.90647807005,-87.64896632184
Toxics Hazardous Materials Work Order,NA,41.91665826626,-87.67015006316
Noise Complaint,Resolved,41.84143326241,-87.70112636949
Toxics Hazardous Materials Work Order,Alleged violation not found,41.70844991557,-87.5622452161
Illegal Dumping Work Order,NA,41.8934859547,-87.72127914529
Noise Complaint,Alleged violation not found,41.80969002221,-87.60239185431
Toxics Hazardous Materials Work Order,NA,41.96784439852,-87.76089754113
Construction and Demolition,Alleged violation not found,41.9158417074,-87.63737013349
Air Pollution Work Order,NA,41.98141821526,-87.7718603006
Permits Issued by DOE Work Order,NA,41.90916888365,-87.72634111648
Air Pollution Work Order,Resolved,41.90857960121,-87.69313701352
Other,NA,41.80153043772,-87.64304359681
Air Pollution Work Order,Complaint Valid,41.65565127601,-87.60868505342
Air Pollution Work Order,NA,41.91980451979,-87.68414891485
Construction and Demolition,Alleged violation not found,41.92189730844,-87.65050276636
Toxics Hazardous Materials Work Order,NA,41.83783109151,-87.65858650084
Air Pollution Work Order,NA,41.97779891459,-87.67540396338
Air Pollution Work Order,NA,41.87202814297,-87.6851089355
Other,NA,41.87038632814,-87.73522857587
Toxics Hazardous Materials Work Order,NA,41.80575115793,-87.68204897893
Illegal Dumping Work Order,NA,41.77458794295,-87.64601652096
Noise Complaint,Resolved,41.79269359004,-87.65226142586
Noise Complaint,NA,41.89742660194,-87.6271102258
Noise Complaint,Resolved,41.77692054208,-87.74238400617
Air Pollution Work Order,NA,41.90476101499,-87.62781109014
Other,NA,41.90398663768,-87.6285305712
Air Pollution Work Order,Alleged violation not found,41.65078968373,-87.53881424019
Air Pollution Work Order,Resolved,41.86213869119,-87.65733858722
Asbestos Work Order,Resolved,41.91121137101,-87.66907607413
Air Pollution Work Order,Alleged violation unfounded,41.73255226249,-87.59759713144
Noise Complaint,NA,41.85815423836,-87.64999945629
Air Pollution Work Order,Alleged violation not found,41.66659843276,-87.5494206432
Air Pollution Work Order,Complaint Valid,41.87208998446,-87.68876228545
Noise Complaint,Alleged violation not found,41.916492235,-87.65596514792
Illegal Dumping Work Order,NA,41.89591998444,-87.68291031034
Air Pollution Work Order,NA,41.92054564071,-87.72651214543
Air Pollution Work Order,Resolved,41.85764985475,-87.66841354512
Toxics Hazardous Materials Work Order,NA,41.67604423025,-87.64631305298
Air Pollution Work Order,Alleged violation not found,41.91535058426,-87.65856156812
Illegal Dumping Work Order,NA,41.76238704332,-87.68332675087
Noise Complaint,NA,41.79352983198,-87.58383978872
Noise Complaint,NA,41.89835295593,-87.61896201446
Toxics Hazardous Materials Work Order,NA,42.00767273609,-87.67329404792
Air Pollution Work Order,Alleged violation not found,41.97802148247,-87.801596719
Construction and Demolition,Alleged violation not found,41.8889375066,-87.66056617482
Noise Complaint,NA,41.80857660238,-87.65876535532
Noise Complaint,NA,41.92178240944,-87.64350170656
Illegal Dumping Work Order,NA,41.93836298475,-87.82035092962
Air Pollution Work Order,Alleged violation not found,41.97064434417,-87.71939268668
Other,NA,41.92572078437,-87.70709957945
Toxics Hazardous Materials Work Order,Resolved,41.77610458536,-87.68736716841
Noise Complaint,NA,41.93422951339,-87.80217044099
Construction and Demolition,Alleged violation not found,41.96756000023,-87.65902079619
Asbestos Work Order,NA,41.88309823878,-87.63324311095
Noise Complaint,NA,41.9031781475,-87.67104318925
Air Pollution Work Order,NA,41.98148205666,-87.65986305008
Air Pollution Work Order,NA,41.70630356854,-87.56342028578
Illegal Dumping Work Order,NA,41.82442798383,-87.69828772377
Permits Issued by DOE Work Order,NA,41.73666912708,-87.59559176036
Noise Complaint,Alleged violation not found,41.97621692493,-87.67413820382
Air Pollution Work Order,NA,41.82678927916,-87.66204808158
Air Pollution Work Order,Alleged violation not found,41.65198971214,-87.53852269649
Air Pollution Work Order,Complaint Valid,41.7847838122,-87.58828902989
Noise Complaint,NA,41.89680123933,-87.62709380131
Air Pollution Work Order,Alleged violation not found,41.97802148247,-87.801596719
Toxics Hazardous Materials Work Order,NA,41.93961153748,-87.71265988936
Air Pollution Work Order,Alleged violation not found,41.97788945797,-87.79956135368
Permits Issued by DOE Work Order,NA,41.89112782201,-87.70410422314
Air Pollution Work Order,Alleged violation not found,41.9166143383,-87.65768253366
Illegal Dumping Work Order,NA,41.71892169816,-87.55967010649
Illegal Dumping Work Order,NA,41.93196331749,-87.72187025405
Air Pollution Work Order,Alleged violation not found,41.89615918269,-87.66874677895
Air Pollution Work Order,Refer to VentilationHeating,41.96563061918,-87.76568766796
Air Pollution Work Order,NA,41.86494552863,-87.68358646206
Noise Complaint,NA,41.92139231391,-87.6365862363
Service Stations/Storage Tanks Work Order,NA,41.96451260448,-87.74520537172
Toxics Hazardous Materials Work Order,NA,41.94721432271,-87.74133992122
Air Pollution Work Order,NA,41.81091212584,-87.69047021495
Air Pollution Work Order,NA,41.8525552491,-87.65941106191
Construction and Demolition,Alleged violation not found,41.74999364344,-87.61232507544
Permits Issued by DOE Work Order,NA,41.78071450925,-87.7619763116
Air Pollution Work Order,NA,41.80710228879,-87.6647841762
Illegal Dumping Work Order,NA,41.6740288828,-87.64192826686
Noise Complaint,Resolved,41.99236695049,-87.68956058767
Noise Complaint,Resolved,41.87447214941,-87.62981321502
Noise Complaint,NA,41.96121762668,-87.65245854736
Air Pollution Work Order,NA,41.82288158988,-87.65585351623
Air Pollution Work Order,NA,42.00742052863,-87.68274534812
Air Pollution Work Order,NA,41.7537948354,-87.58077352216
Air Pollution Work Order,Alleged violation not found,41.69628321006,-87.53272122335
Air Pollution Work Order,Refer to other Depts,41.88799725889,-87.68796936345
Noise Complaint,NA,41.93278072792,-87.640369088
Noise Complaint,NA,41.91846450709,-87.68625013958
Air Pollution Work Order,Complaint Valid,41.84676817856,-87.66850812646
Noise Complaint,Alleged violation not found,41.96170715273,-87.65171478855
Other,NA,41.66080002054,-87.64119270831
Air Pollution Work Order,Resolved,41.69456059439,-87.54147029293
Air Pollution Work Order,Alleged violation not found,41.94591011999,-87.75536297313
Toxics Hazardous Materials Work Order,NA,41.89471140767,-87.63206941097
Illegal Dumping Work Order,NA,41.82839596172,-87.65916818687
Other,NA,41.87310842053,-87.74175316569
Asbestos Work Order,NA,41.91378765139,-87.79356636487
Construction and Demolition,Resolved,41.97770250346,-87.73636416872
Noise Complaint,NA,41.80685156994,-87.65106556285
Toxics Hazardous Materials Work Order,NA,41.96576762858,-87.69881457925
Illegal Dumping Work Order,NA,41.90802551053,-87.6518828833
Service Stations/Storage Tanks Work Order,NA,41.90217743763,-87.75231663843
Air Pollution Work Order,NA,41.96188630124,-87.65006014985
Air Pollution Work Order,NA,41.93268932862,-87.78956019074
Noise Complaint,Complaint Valid,41.89382479703,-87.63845324407
Illegal Dumping Work Order,NA,41.80700994704,-87.70042651563
Noise Complaint,NA,41.75906173436,-87.62463278519
Illegal Dumping Work Order,NA,41.91729972896,-87.70561948435
Construction and Demolition,Resolved,41.94830730123,-87.72696921505
Air Pollution Work Order,NA,41.80952056884,-87.61482401603
Air Pollution Work Order,Alleged violation founded,41.76828622622,-87.67944196099
Air Pollution Work Order,NA,41.94366099625,-87.64518360704
Toxics Hazardous Materials Work Order,NA,41.87452861973,-87.72208764485
Toxics Hazardous Materials Work Order,NA,41.92753919149,-87.69613897157
Asbestos Work Order,NA,41.97939478037,-87.69343360856
Noise Complaint,NA,41.99530989883,-87.68995109489
Air Pollution Work Order,NA,41.69412600961,-87.68137527107
Noise Complaint,NA,41.99131016803,-87.65840126957
Construction and Demolition,Alleged violation not found,41.89130526099,-87.76510949156
Asbestos Work Order,NA,41.90099048495,-87.62746550975
Illegal Dumping Work Order,NA,41.66321632943,-87.59775306985
Illegal Dumping Work Order,NA,41.70625546783,-87.55512638466
Noise Complaint,NA,41.88382561303,-87.67980238364
Air Pollution Work Order,NA,41.95573682399,-87.83197689058
Air Pollution Work Order,NA,41.90429630125,-87.63308211662
Noise Complaint,NA,41.98520051666,-87.79996835314
Air Pollution Work Order,NA,41.83708464279,-87.65826872003
Noise Complaint,Alleged violation not found,41.88806697301,-87.77279227892
Construction and Demolition,Resolved,41.92187931392,-87.65154733384
Toxics Hazardous Materials Work Order,NA,41.71404998133,-87.66422344365
Construction and Demolition,Alleged violation founded,41.91455601521,-87.64491062877
Air Pollution Work Order,NA,41.86494552863,-87.68358646206
Air Pollution Work Order,NA,41.75629808239,-87.56161614957
Air Pollution Work Order,NA,41.89209413686,-87.61156988395
Noise Complaint,NA,41.92686645074,-87.64141215672
Noise Complaint,NA,41.89186604864,-87.62294532803
Noise Complaint,NA,41.8940780342,-87.63571589197
Air Pollution Work Order,NA,41.87221260762,-87.72046594421
Noise Complaint,Alleged violation not found,41.88172856911,-87.64258560198
Air Pollution Work Order,Complaint Valid,41.70287574976,-87.55357404463
Air Pollution Work Order,Complaint Valid,41.77223684038,-87.61315810867
Air Pollution Work Order,Referred to another agency,41.77419102589,-87.78097967377
Toxics Hazardous Materials Work Order,NA,41.84184648058,-87.7014290265
Noise Complaint,Alleged violation not found,41.88937021463,-87.662071353140007
Air Pollution Work Order,NA,41.70808461169,-87.54341826835
Toxics Hazardous Materials Work Order,NA,41.82459143464,-87.64896618425
Noise Complaint,NA,41.84624564386,-87.70494537234
Asbestos Work Order,Resolved,41.67222985674,-87.64287741802
Noise Complaint,Complaint Valid,41.88806697301,-87.77279227892
Illegal Dumping Work Order,NA,41.86581480446,-87.67077785004
Air Pollution Work Order,Alleged violation not found,41.932906439920004,-87.70973747798
Air Pollution Work Order,NA,41.9446927578,-87.78153062225
Air Pollution Work Order,NA,41.91553104231,-87.719963422
Permits Issued by DOE Work Order,NA,41.8509087888,-87.69308776243
Air Pollution Work Order,NA,41.67392833843,-87.65659917866
Air Pollution Work Order,Resolved,41.89911359029,-87.63712192202
Toxics Hazardous Materials Work Order,NA,41.93955207813,-87.68995658557
Air Pollution Work Order,NA,42.01886456054,-87.66838308227
Air Pollution Work Order,Complaint Valid,41.98037315766,-87.77794924914
Noise Complaint,NA,41.94561801586,-87.66746516008
Air Pollution Work Order,NA,41.70908672497,-87.55278007697
Illegal Dumping Work Order,NA,41.84156504759,-87.64651275153
Air Pollution Work Order,NA,41.91988701062,-87.64842852198
Illegal Dumping Work Order,Resolved,41.79549055903,-87.70131956188
Air Pollution Work Order,Alleged violation not found,41.89984343048,-87.656792572
Illegal Dumping Work Order,Resolved,41.90933693976,-87.77768217279
Air Pollution Work Order,Refer to other Depts,41.78600149114,-87.6885581264
Air Pollution Work Order,Alleged violation not found,42.00249980448,-87.81594158087
Construction and Demolition,Resolved,41.77593448884,-87.6023241276
Air Pollution Work Order,NA,41.81643746964,-87.72631747789
Noise Complaint,NA,41.95282220369,-87.74744848573
Air Pollution Work Order,NA,41.96117031906,-87.69374527266
Air Pollution Work Order,Alleged violation unfounded,41.76943181381,-87.58145801768
Air Pollution Work Order,Complaint Invalid,41.71324291275,-87.55803846898
Toxics Hazardous Materials Work Order,Complaint Valid,41.83133966437,-87.71674676542
Service Stations/Storage Tanks Work Order,Complaint Invalid,41.77333935411,-87.57706030498
Illegal Dumping Work Order,Refer to StreetsSanitation,41.66004059489,-87.64026210753
Asbestos Work Order,NA,41.72940265264,-87.60450219906
Illegal Dumping Work Order,NA,41.93087841718,-87.69743965752
Toxics Hazardous Materials Work Order,NA,41.91093677548,-87.72132534589
Toxics Hazardous Materials Work Order,NA,42.02194404312,-87.66534247977
Asbestos Work Order,NA,41.88075715865,-87.63470929834
Illegal Dumping Work Order,NA,41.86355879375,-87.7261688571
Air Pollution Work Order,NA,41.95166201931,-87.66728357516
Noise Complaint,NA,41.77776866841,-87.78233689462
Air Pollution Work Order,Alleged violation not found,41.88488160077,-87.68244584189
Toxics Hazardous Materials Work Order,NA,41.79307781619,-87.69149122454
Noise Complaint,NA,41.89053509828,-87.64775725768
Air Pollution Work Order,NA,41.77930028946,-87.79091417793
Service Stations/Storage Tanks Work Order,NA,41.81889527566,-87.70353283076
Asbestos Work Order,Resolved,41.97477726227,-87.65622434649
Air Pollution Work Order,Resolved,41.9596221192,-87.68702074464
Other,NA,41.83969909398,-87.70504269896
Noise Complaint,Alleged violation not found,41.93018088204,-87.69549491482
Air Pollution Work Order,NA,41.9571154266,-87.68870484915
Other,NA,41.76634822918,-87.64551989761
Air Pollution Work Order,Alleged violation not found,41.79958880126,-87.59452309727
Air Pollution Work Order,NA,41.75880040746,-87.59439080714
Noise Complaint,NA,41.75919961494,-87.63709063647
Air Pollution Work Order,Complaint Valid,41.76521247075,-87.59161742484
Air Pollution Work Order,Alleged violation not found,41.90019465095,-87.76786493168
Air Pollution Work Order,Alleged violation not found,41.93016881555,-87.66725871899
Asbestos Work Order,NA,41.96638435984,-87.73333952524
Toxics Hazardous Materials Work Order,NA,41.94202358363,-87.71611588185
Air Pollution Work Order,NA,41.92898022187,-87.66209150793
Asbestos Work Order,Resolved,41.87453224935,-87.63817039957
Toxics Hazardous Materials Work Order,NA,41.80592816357,-87.64560432737
